Item ID in MS Analysis Output,Unit Name,"Mode
[Paper-Based (PB); Computer-Based (CB)]",Unit Type,Stage,Item Set,Sequence in Stage,Sequence in Unit,Item Format 1,Item Format 2,Item Format 3,Situation,Text Type,Text Format,Cognitive Process,Cognitive Process Subscale,Source Subscale,Text Structure of Unit,Unit Origin,Language of Submission,Source,Slope,Difficulty,Step 1,Step 2,b1,b2,1,2,Level,theta_0,theta_1,theta_2,theta_3,theta_4,theta_5,theta_6,theta_7,theta_8,theta_9,theta_10,theta_11,theta_12,theta_13,theta_14,theta_15,theta_16,theta_17,theta_18,theta_19,theta_20,theta_21,theta_22,theta_23,theta_24,theta_25,theta_26,theta_27,theta_28,theta_29,theta_30,theta_31,theta_32,theta_33,theta_34,theta_35,theta_36,theta_37,theta_38,theta_39,theta_40,theta_41,theta_42,theta_43,theta_44,theta_45,theta_46,theta_47,theta_48,theta_49,theta_50,theta_51,theta_52,theta_53,theta_54,theta_55,theta_56,theta_57,theta_58,theta_59,theta_60
CR551Q01S,Rapa Nui,CB,New,RS2,S2.09,MSAT,1/7,Simple Multiple Choice , Computer Scored,1,Personal,Narrative,Continuous,Scan and locate,Locate information,Single,Multiple,IDW,English,2018,0.57964,0.42519,,,0.42519,-99.0,559,,Level 4,0.031059119830669994,0.03404187349243358,0.037285664693357666,0.040808089694075615,0.04462682311051511,0.04875934095941361,0.05322258017315295,0.05803252755183542,0.0632037318680046,0.06874873420735442,0.07467741377477657,0.0809962494805855,0.08770750179732228,0.09480832476101547,0.1022898246384851,0.11013608965301827,0.11832322407430743,0.126818429572512,0.1355791864275404,0.1445525961436571,0.15367495417049773,0.1628716254900488,0.17205729538943376,0.18113666142105658,0.1900056192025477,0.19855297365325425,0.20666267856439324,0.2142165720888973,0.22109753595779424,0.22719296522846724,0.23239839728807585,0.23662111828946758,0.23978354667113627,0.2418261905445665,0.24270999061742554,0.24241789298398328,0.2409555442798118,0.2383510609477237,0.23465388868027684,0.22993283072883725,0.22427337818845286,0.21777451626810942,0.21054520453743333,0.2027007350752122,0.19435916143446352,0.1856379663239586,0.17665110103600082,0.16750648955979608,0.15830404945556184,0.14913424366308187,0.1400771451911175,0.13120197166344325,0.12256702950981563,0.11421999785014568,0.10619847888236905,0.09853074355511285,0.0912366070700299,0.08432837695578956,0.07781182589752654,0.07168715123649443,0.06594989236933436
DR551Q05C,Rapa Nui,CB,New,RS2,S2.09,MSAT,2/7,Open Response , Human Coded,0,Personal,Narrative,Continuous,Represent literal meaning,Understand,Single,Multiple,IDW,English,2018,0.80101,0.20863,,,0.20863,-99.0,513,,Level 3,0.02289318933598784,0.026137388196599266,0.029825705714376836,0.034014167351403,0.03876440391084004,0.044143749390333914,0.05022516698869376,0.05708693761136419,0.06481203046268454,0.0734870596881983,0.08320071574148943,0.09404154715741266,0.10609496066159342,0.11943930917238844,0.13414095370853812,0.150248223196146,0.16778426317756612,0.18673886780675183,0.20705953473745417,0.22864217057363814,0.25132209859770405,0.274866262033853,0.2989677418347415,0.32324386873997113,0.3472392432830926,0.37043481922218363,0.39226380300722624,0.41213445614890026,0.4294589966120129,0.4436867873602005,0.45433904857520596,0.4610416462996584,0.4635522926350412,0.46177886498031717,0.4557865125785421,0.4457926227853535,0.43215030538640603,0.4153225098988003,0.3958499423113086,0.374316425754412,0.35131522794100883,0.32741926203465005,0.3031571467421181,0.2789960992094383,0.2553317136144936,0.23248396921319256,0.21069836335373998,0.19015086763082112,0.1709554106682445,0.153172734557506,0.13681969043090414,0.12187828028575651,0.10830398094233241,0.09603308105799638,0.08498891483716264,0.07508698637638833,0.06623905137246616,0.05835626536448472,0.05135152734445677,0.045141151330656555,0.03964599203335949
CR551Q06S,Rapa Nui,CB,New,RS2,S2.09,MSAT,3/7,Complex Multiple Choice , Computer Scored,1,Public,Argumentative,Continuous,Reflect on content and form,Evaluate and reflect,Single,Multiple,IDW,English,2018,0.40821,0.68523,-0.56843,0.56843,0.11680000000000001,1.25366,528,654.0,Level 5,0.053540098586833576,0.057200668643299445,0.06109075952068965,0.0652208891195507,0.06960130797802111,0.07424182155546548,0.07915158064054047,0.08433883697776975,0.0898106615687989,0.09557262370845516,0.10162842971750248,0.10797952159115981,0.11462463744993803,0.12155933780321648,0.12877550424520492,0.13626082029915124,0.143998247671064,0.1519655150783045,0.16013464092493998,0.16847151517161754,0.17693556947651373,0.1854795676672571,0.1940495503735956,0.2025849676964359,0.21101903160082003,0.21927931484954885,0.22728861542673168,0.23496609443933247,0.24222868162746677,0.248992726413708,0.25517585481290117,0.2606989748016105,0.26548835648274793,0.26947770028313495,0.2726100981366071,0.27483979049564466,0.2761336269403686,0.2764721502963047,0.27585024293922894,0.2742772980027272,0.27177690552310413,0.26838607176183454,0.26415401653156034,0.25914061601412947,0.2534145754773259,0.24705142633384622,0.24013144478155757,0.23273758521426963,0.22495351172642425,0.2168617968239395,0.20854233958395876,0.20007103766409892,0.19151873024943653,0.18295041343708562,0.1744247165156744,0.16599361754383907,0.15770236967096826,0.14958960560540002,0.14168758615780533,0.13402255939679755,0.12661519913400032
CR551Q08S,Rapa Nui,CB,New,RS2,S2.09,MSAT,4/7,Simple Multiple Choice , Computer Scored,1,Public,Exposition,Continuous,Scan and locate,Locate information,Single,Multiple,IDW,English,2018,0.42225,0.80915,,,0.80915,-99.0,634,,Level 5,0.029504940672600462,0.03141496604483329,0.03342762352602145,0.03554544742637129,0.03777057937402335,0.040104689479548344,0.04254889097932545,0.04510364877029842,0.04776868249708986,0.050542865140285005,0.05342411838073271,0.05640930637557506,0.059494129971230374,0.06267302378724206,0.06593905901952515,0.06928385521484001,0.07269750463876493,0.07616851317159332,0.07968376189145157,0.08322849361013111,0.08678632858224665,0.09033931338110127,0.09386800649739446,0.09735160354859268,0.10076810407617989,0.10409452075687779,0.10730713047992717,0.11038176518128916,0.11329413863177669,0.1160202036226926,0.1185365322686795,0.12082071055408646,0.12285173689271141,0.12461041345561394,0.12607971844124674,0.1272451473899661,0.12809501212663174,0.1286206869615742,0.1288167933646769,0.12868131638393573,0.1282156485075291,0.12742455933731822,0.1263160922028808,0.12490139154247237,0.12319446735953782,0.12121190519642257,0.1189725317438276,0.11649704735273611,0.11380763730082968,0.11092757369211474,0.10788081937626522,0.10469164433206544,0.10138426365774517,0.09798250475295643,0.09450950956933367,0.09098747605149386,0.08743744117958357,0.08387910643435083,0.08033070509423218,0.07680890958020285,0.07332877610896472
CR551Q09S,Rapa Nui,CB,New,RS2,S2.09,MSAT,5/7,Simple Multiple Choice , Computer Scored,1,Public,Exposition,Continuous,Corroborate and handle conflict,Evaluate and reflect,Multiple,Multiple,IDW,English,2018,0.89737,0.88605,,,0.88605,-99.0,597,,Level 4,0.00616468321950154,0.007174366107690777,0.00834821971646358,0.009712511747394261,0.011297561704930337,0.013138312051962264,0.01527496034650551,0.01775365132808726,0.020627224215575442,0.023956005127969103,0.027808627029236734,0.03226284930187378,0.03740633523880155,0.04333732759586751,0.050165139031769314,0.05801034503901131,0.06700453139650894,0.07728940643102589,0.08901504174618521,0.10233695663531002,0.11741171688414397,0.1343906875660937,0.1534115760114312,0.1745874452326926,0.19799299500171208,0.22364812636769182,0.25149915336288153,0.2813985206450723,0.31308452208415,0.3461632463397055,0.38009569690454326,0.41419357389790973,0.44762733248847464,0.47944959861844133,0.5086356340997039,0.5341402676159094,0.5549677714084804,0.5702480911450024,0.5793103871357036,0.5817438139980868,0.5774364040705096,0.5665858762846022,0.5496806101354639,0.5274538711368062,0.5008184725621898,0.4707914819486061,0.4384189394971095,0.4047090573801717,0.37057966263206465,0.3368225429577619,0.3040845623502498,0.2728633751632788,0.243514429220381,0.21626562254224174,0.19123624626370095,0.1684574579063553,0.1478922676444676,0.12945373253426917,0.11302065311508759,0.09845052004935352,0.08558976791696993
CR551Q10S,Rapa Nui,CB,New,RS2,S2.09,MSAT,6/7,Complex Multiple Choice , Computer Scored,1,Multiple ,Multiple,Continuous,Integrate and generate inferences,Understand,Multiple,Multiple,IDW,English,2018,1.09316,1.46289,,,1.46289,-99.0,665,,Level 5,0.0008632482480172613,0.001039440001575129,0.0012515669670168706,0.001506946575782533,0.0018143810154217822,0.0021844561201008967,0.0026298993587395942,0.0031660081209896936,0.0038111614020495685,0.0045874301051846405,0.0055213034861924006,0.0066445516886502335,0.007995246736342993,0.009618966544730264,0.011570208141305193,0.013914036809626556,0.01672799648772909,0.020104302272540467,0.024152326601412765,0.029001374194828324,0.03480371383909101,0.04173779312283426,0.05001149955320836,0.05986524091065969,0.07157449092352369,0.08545127463775795,0.1018438439262068,0.12113351502136506,0.14372731521581344,0.17004474357120744,0.200496652510951,0.23545411479328557,0.2752053293983991,0.31989938616368896,0.36947734776709007,0.4235938930249146,0.4815368058477978,0.5421566065620402,0.6038236694160691,0.6644334928763478,0.7214799616701112,0.7722090858177367,0.8138508200921364,0.8439060350218764,0.8604450070368,0.8623608564069657,0.8495233018415134,0.8227971444604789,0.7839210899648146,0.7352752599543007,0.6795886805038038,0.619644446450662,0.5580306050657377,0.4969653033910941,0.4382035061240463,0.38301592959566877,0.33222154767448614,0.2862527146102954,0.24523445045668832,0.20906423873224728,0.17748382859642511
DR551Q11C,Rapa Nui,CB,New,RS2,S2.09,MSAT,7/7,Open Response , Human Coded,0,Multiple ,Multiple,Continuous,Corroborate and handle conflict,Evaluate and reflect,Multiple,Multiple,IDW,English,2018,0.50658,0.56866,,,0.56866,-99.0,588,,Level 4,0.031347183804482,0.03389624932903985,0.036627747321049064,0.03955036452127751,0.04267240273743125,0.046001596687194266,0.04954490443752968,0.05330826932668824,0.05729635294143461,0.061512239639438596,0.06595711428381014,0.070629916314282,0.0755269750265522,0.08064163295915133,0.08596386656317807,0.0914799157910467,0.09717193678570193,0.10301769433950579,0.10899031303611711,0.11505810776105178,0.12118451530447805,0.1273281488008591,0.1334429954743531,0.1394787753399263,0.14538147397127144,0.15109405612186946,0.15655735895856332,0.16171115420286813,0.16649535803720072,0.17085135687767367,0.17472340685953036,0.17806005604256894,0.1808155318504806,0.1829510329429116,0.18443586520815755,0.18524836617556947,0.1853765708184645,0.18481858398185705,0.18358263967463678,0.18168684405989785,0.17915861582783923,0.1760338533813745,0.17235587166921312,0.1681741615897522,0.16354303104456655,0.15852018872973897,0.15316532979918893,0.1475387771381496,0.14170022391554718,0.13570761324720795,0.12961618013031712,0.12347767016658816,0.11733973969915397,0.11124553338337477,0.10523342823284125,0.09933692797700318,0.09358468812163699,0.08800065027770415,0.08260426389291987,0.07741077421223597,0.0724315568238503
DR102Q04C,Shirts,PB and CB,Trend,RS2,S2.16,MSAT,1/3,Open Response , Human Coded,0,Personal,Exposition,Continuous,Integrate and generate inferences,Understand,Single,Single,CITO,English,2009,1.14898,1.21381,,,1.21381,-99.0,631,,Level 5,0.0010156578484693014,0.0012346015105825642,0.0015007053177570292,0.0018241097410985892,0.0022171271968671746,0.0026947031953098387,0.0032749734627048137,0.003979936078702839,0.004836260995032586,0.0058762629765693524,0.007139067937860187,0.008672006648885858,0.010532273514979517,0.012788891033790063,0.015525021697590215,0.018840667153708624,0.02285578727190803,0.02771385633114375,0.03358584543701613,0.04067457337656732,0.04921929408194838,0.05950027683256974,0.0718429717907707,0.08662112299386106,0.10425787817582405,0.12522353910958617,0.15002810023580196,0.17920616784670024,0.21329131790877706,0.252776598502435,0.29805798562392066,0.3493585636464149,0.40663353943619845,0.4694604271204855,0.536925119446942,0.607522674262765,0.6790998793359353,0.7488718676997713,0.8135428684933229,0.8695474798959011,0.9134024622526093,0.9421245679198461,0.9536385323518413,0.9470854843459224,0.9229561312319368,0.8830142767056587,0.8300305733912289,0.7673931073146598,0.698683673133445,0.6273017852229532,0.5561904911204754,0.48768306855252896,0.42346031007033613,0.36459081304189805,0.311621669413848,0.26469058022143405,0.2236381992843894,0.1881078803098798,0.1576269424609531,0.1316683852230912,0.1096947964505247
DR102Q05C,Shirts,PB and CB,Trend,RS2,S2.16,MSAT,2/3,Open Response , Human Coded,0,Personal,Exposition,Non-continuous,Scan and locate,Locate information,Single,Single,CITO,English,2009,1.05182,0.86178,,,0.86178,-99.0,587,,Level 4,0.003198960990289895,0.003823794754424593,0.004570323072151413,0.005462097230507478,0.006527161883421442,0.007798884663584881,0.009316927008169707,0.011128374967403102,0.013289048791833695,0.015865008675207005,0.018934270339034817,0.0225887370148686,0.026936342194090242,0.03210337808156311,0.03823695511287131,0.04550749446574499,0.054111093658089644,0.06427151980687215,0.07624147039852701,0.09030259273525727,0.10676356852220259,0.12595535329658397,0.1482224266497537,0.17390869194302205,0.2033365245349688,0.23677750356606989,0.27441371516785223,0.31628936326555457,0.3622539559726046,0.41190068308517447,0.4645067275289526,0.5189858062055053,0.5738663967479738,0.6273105596388395,0.6771864003623912,0.7212006917017066,0.7570867825393127,0.7828284160519657,0.7968864082986751,0.7983874610005136,0.7872369621690376,0.7641314448125889,0.7304679517714281,0.6881700353336005,0.6394662390048614,0.5866622084650474,0.5319420207613903,0.47722158865859066,0.42406226375074063,0.3736403924756267,0.3267608646526788,0.28389982595299934,0.24526254395096914,0.21084531119467814,0.18049382184403473,0.15395373303727727,0.13091166579118013,0.11102661638722067,0.09395274228434268,0.07935493903363773,0.06691872102699581
CR102Q07S,Shirts,PB and CB,Trend,RS2,S2.16,MSAT,3/3,Simple Multiple Choice  , Computer Scored,1,Personal,Exposition,Mixed,Reflect on content and form,Evaluate and reflect,Single,Single,CITO,English,2009,1.13829,-0.7854,,,-0.7854,-99.0,368,,Level 1a,0.05016222509841562,0.060520437155905236,0.07292898409098045,0.08775322201758627,0.10540512288548262,0.1263404600328683,0.1510508167748988,0.18004811883343214,0.2138389183999854,0.2528853792759325,0.2975500898577927,0.3480228424155008,0.4042298326550426,0.4657298025752097,0.5316076607151361,0.6003836072557691,0.6699632051659496,0.737658238705102,0.8003056247544115,0.854498485600773,0.8969189185169649,0.9247304084743249,0.9359594475321148,0.9297837044523662,0.906657260180944,0.8682410879872395,0.8171565572234594,0.7566226201516972,0.6900583097685015,0.620726770945194,0.5514720693070667,0.48456809608544915,0.4216715353317094,0.36385426200960913,0.31168517563948456,0.2653342677222602,0.2246786182522352,0.1893977075378435,0.15905196167037708,0.13314308693966198,0.11115753529314139,0.09259578462424883,0.07699049439492293,0.06391641963970389,0.052994529815588914,0.0438922684848106,0.03632140673268169,0.030034532893534676,0.024820895798267215,0.02050207332407559,0.016927760143523752,0.013971844112991572,0.011528856610606502,0.009510827361088794,0.00784454024028329,0.0064691667364021425,0.0053342434208780145,0.004397955589155483,0.0036256888426925986,0.002988812222613309,0.0024636595318040153
DR567Q03C,Smoke Jumpers,CB,New,RS2,S2.11,MSAT,1/7,Open Response , Human Coded,0,Occupational,Exposition,Continuous,Represent literal meaning,Understand,Single,Multiple,Sweden,English,2018,1.14237,0.36145,,,0.36145,-99.0,519,,Level 3,0.005497353978247175,0.006671495906992893,0.008095331119173647,0.00982144698855435,0.011913263956163043,0.014447152432473482,0.017514908532885516,0.02122662240252169,0.02571396109421555,0.03113386572108505,0.037672624738476136,0.04555022464286423,0.05502478675394992,0.06639676226267938,0.08001236344440478,0.09626544215448839,0.11559667527054975,0.13848847746098078,0.16545355174162074,0.19701446317335813,0.23367119954057133,0.2758535769044541,0.3238558878774901,0.37775282419918627,0.4372989341292134,0.501819077361051,0.5701044404012178,0.6403366845941643,0.7100693872235981,0.7762974048317861,0.8356369360790437,0.8846192361128574,0.920070792374484,0.9395201475632462,0.9415492438917671,0.9260076042235862,0.8940355766234905,0.8478906429136575,0.7906208547286834,0.7256630467971603,0.6564502054932958,0.5860943341360835,0.5171796651394852,0.45166943860430947,0.3909069243177125,0.33568089356298886,0.2863254374409289,0.24282981104250648,0.20494192610171066,0.17225655345592136,0.14428496520788514,0.12050640386984683,0.10040372116435668,0.08348627645235912,0.0693031929952075,0.05744969832643961,0.04756876025685457,0.03934970990580662,0.03252508512900847,0.026866555912847517,0.02218050801468371
CR567Q04S,Smoke Jumpers,CB,New,RS2,S2.11,MSAT,2/7,Simple Multiple Choice , Computer Scored,1,Occupational,Exposition,Continuous,Scan and locate,Locate information,Single,Multiple,Korea,English,2018,0.99066,-0.59587,,,-0.59587,-99.0,398,,Level 1a,0.04778977076656254,0.05620156702675745,0.06601957506044308,0.07745017780984219,0.09071895941809412,0.1060679611303163,0.1237506241178849,0.14402365080317425,0.16713492247426026,0.1933065903680182,0.22271257201049036,0.2554500158890641,0.2915049388929942,0.33071327753556756,0.37272006446142136,0.41694128071927683,0.46253490314732454,0.5083892977178178,0.5531377109257886,0.59520638130947,0.632900092177789,0.6645227266286704,0.6885224020552771,0.7036429247945213,0.7090581519965979,0.7044656915551312,0.6901222128495949,0.6668134407615749,0.6357647280930223,0.5985091998528733,0.5567367834116723,0.5121477648278112,0.46632969411800473,0.42066874728114606,0.37629859721048675,0.3340833970971668,0.2946275603406499,0.2583036063394325,0.22528982184996466,0.19561106289097602,0.1691779842172572,0.14582184498412104,0.1253235445373439,0.107436614211012,0.09190456212669057,0.0784733212839198,0.06689968041434836,0.05695656499961473,0.04843594624686354,0.041150032765005534,0.03493127081715519,0.029631559745674264,0.025120986614899664,0.021286300310621648,0.01802927942713494,0.015265098037124452,0.012920756186325974,0.010933615034818904,0.009250057622096332,0.007824283289549164,0.006617235265030208
CR567Q06S,Smoke Jumpers,CB,New,RS2,S2.11,MSAT,3/7,Simple Multiple Choice , Computer Scored,1,Occupational,Exposition,Continuous,Search and select relevant text,Locate information,Multiple,Multiple,Korea,English,2018,0.94852,0.20123,,,0.20123,-99.0,504,,Level 3,0.01473088484976049,0.017273986000796264,0.020249109999887157,0.02372701314481983,0.02778904931657342,0.03252838082103195,0.0380511772267621,0.04447772725263253,0.05194335498328643,0.06059898800495239,0.07061117016907373,0.08216124513685126,0.09544335980930996,0.11066085325394426,0.1280205154200542,0.1477241361165109,0.16995674278178668,0.19487098087473329,0.22256726999242413,0.2530697270831001,0.28629843944735905,0.3220395296916344,0.3599155699551787,0.3993601766729577,0.4396018324061346,0.4796627833544694,0.5183787888482716,0.5544440882137771,0.5864829172798418,0.61314437392136,0.6332121008866041,0.6457153956773783,0.6500255233127116,0.6459214902964688,0.6336137726883916,0.6137217102008372,0.5872086531870456,0.5552862221474483,0.5193033616764079,0.4806364448972513,0.44059391895576194,0.40034415466487,0.3608698266431221,0.3229475868075723,0.28714872047514156,0.25385502571653723,0.2232840566210112,0.1955186575266316,0.17053692517827662,0.14824001143677876,0.12847629981606362,0.1110613553019993,0.09579364453577159,0.08246638682376274,0.07087607943587808,0.060828298398023554,0.05214135546868888,0.04464832886709926,0.03819790421571791,0.03265437859355292,0.027897103326350134
